data.id	seg.size	status	RMS
c0_yz	79	1	-1
c0_yz	397	1	-1
c0_yz	1924	0	0.449101
c0_yz	1509	1	-1
c0_yz	1	1	-1
c0_yz	1593	0	0.391868
c0_yz	174	0	0.818062
c0_yz	2049	0	0.410291
c0_yz	16	1	-1
c0_yz	1919	0	0.352945
c0_yz	1238	1	-1
c0_yz	1768	0	0.381253
c0_yz	477	2	-1
c0_yz	45	1	-1
c0_yz	1899	0	0.36276
c0_yz	245	1	-1
c0_yz	1254	1	-1
c0_yz	1539	0	0.859687
c0_yz	1364	1	-1
c0_yz	1031	1	-1
c0_yz	430	1	-1
c0_yz	115	1	-1
c1_xy	1	-1	-2
c1_xy	1	1	-1
c1_xy	11	1	-1
c1_xy	1	1	-1
c1_xy	17	1	-1
c1_xy	7	1	-1
c1_xy	21	1	-1
c1_xy	59	1	-1
c1_xy	25	1	-1
c1_xy	76	1	-1
c1_xy	7	1	-1
c1_xy	8	1	-1
c1_xy	11	1	-1
c1_xy	73	1	-1
c1_xy	46	1	-1
c1_xy	48	1	-1
c1_xy	57	1	-1
c1_xy	77	1	-1
c1_xy	55	1	-1
c1_xy	47	1	-1
c1_xy	69	1	-1
c1_xy	86	1	-1
c1_xy	14	1	-1
c1_xy	3	1	-1
c1_xy	32	1	-1
c1_xy	2	1	-1
c1_xy	8	1	-1
c1_xy	37	1	-1
c1_xy	36	1	-1
c1_xy	52	1	-1
c1_xy	62	1	-1
c1_xy	19	1	-1
c1_xy	17	1	-1
c1_xy	81	1	-1
c1_xy	15	1	-1
c1_xy	32	1	-1
c1_xy	24	1	-1
c1_xy	41	1	-1
c1_xy	59	1	-1
c1_xy	25	1	-1
c1_xy	90	1	-1
c1_xy	47	1	-1
c1_xy	54	1	-1
c1_xy	79	1	-1
c1_xy	83	1	-1
c1_xy	35	1	-1
c1_xy	8	1	-1
c1_xy	14	1	-1
c1_xy	4	1	-1
c1_xy	33	1	-1
c1_xy	99	1	-1
c1_xy	7	1	-1
c1_xy	79	1	-1
c1_xy	36	1	-1
c1_xy	42	1	-1
c1_xy	43	1	-1
c1_xy	63	1	-1
c1_xy	1	1	-1
c1_xy	53	1	-1
c1_xy	19	1	-1
c1_xy	104	1	-1
c1_xy	92	1	-1
c1_xy	69	1	-1
c1_xy	76	1	-1
c1_xy	80	1	-1
c1_xy	69	1	-1
c1_xy	18	1	-1
c1_xy	12	1	-1
c1_xy	48	1	-1
c1_xy	73	1	-1
c1_xy	72	1	-1
c1_xy	105	1	-1
c1_xy	67	1	-1
c1_xy	75	1	-1
c1_xy	60	1	-1
c1_xy	98	1	-1
c1_xy	47	1	-1
c1_xy	69	1	-1
c1_xy	72	1	-1
c1_xy	97	1	-1
c1_xy	75	1	-1
c1_xy	47	1	-1
c1_xy	95	1	-1
c1_xy	31	1	-1
c1_xy	79	1	-1
c1_xy	63	1	-1
c1_xy	84	1	-1
c1_xy	53	1	-1
c1_xy	58	1	-1
c1_xy	85	1	-1
c1_xy	24	1	-1
c1_xy	45	1	-1
c1_xy	40	1	-1
c1_xy	99	1	-1
c1_xy	16	1	-1
c1_xy	67	1	-1
c1_xy	63	1	-1
c1_xy	96	1	-1
c1_xy	96	1	-1
c1_xy	59	1	-1
c1_xy	87	1	-1
c1_xy	62	1	-1
c1_xy	66	1	-1
c1_xy	75	1	-1
c1_xy	92	1	-1
c1_xy	85	1	-1
c1_xy	94	1	-1
c1_xy	85	1	-1
c1_xy	74	1	-1
c1_xy	124	1	-1
c1_xy	120	1	-1
c1_xy	113	0	0.271396
c1_xy	101	1	-1
c1_xy	35	1	-1
c1_xy	78	1	-1
c1_xy	91	1	-1
c1_xy	75	1	-1
c1_xy	84	1	-1
c1_xy	81	1	-1
c1_xy	94	1	-1
c1_xy	80	1	-1
c1_xy	41	1	-1
c1_xy	77	1	-1
c1_xy	95	1	-1
c1_xy	83	1	-1
c1_xy	54	1	-1
c1_xy	75	1	-1
c1_xy	89	1	-1
c1_xy	102	1	-1
c1_xy	98	1	-1
c1_xy	101	1	-1
c1_xy	74	1	-1
c1_xy	50	1	-1
c1_xy	82	1	-1
c1_xy	92	1	-1
c1_xy	68	1	-1
c1_xy	63	1	-1
c1_xy	72	1	-1
c1_xy	100	1	-1
c1_xy	75	1	-1
c1_xy	94	1	-1
c1_xy	91	1	-1
c1_xy	98	1	-1
c1_xy	103	1	-1
c1_xy	81	1	-1
c1_xy	130	1	-1
c1_xy	78	1	-1
c1_xy	97	1	-1
c1_xy	105	1	-1
c1_xy	60	1	-1
c1_xy	60	1	-1
c1_xy	65	1	-1
c1_xy	69	1	-1
c1_xy	57	1	-1
c1_xy	88	1	-1
c1_xy	77	1	-1
c1_xy	77	0	0.242961
c1_xy	62	1	-1
c1_xy	53	1	-1
c1_xy	104	1	-1
c1_xy	95	1	-1
c1_xy	58	1	-1
c1_xy	73	1	-1
c1_xy	80	1	-1
c1_xy	114	1	-1
c1_xy	64	1	-1
c1_xy	125	1	-1
c1_xy	119	1	-1
c1_xy	117	1	-1
c1_xy	118	0	0.223902
c1_xy	97	1	-1
c1_xy	95	1	-1
c1_xy	82	1	-1
c1_xy	58	1	-1
c1_xy	74	1	-1
c1_xy	101	1	-1
c1_xy	121	1	-1
c1_xy	51	1	-1
c1_xy	101	1	-1
c1_xy	110	1	-1
c1_xy	82	1	-1
c1_xy	99	1	-1
c1_xy	109	0	0.24306
c1_xy	95	1	-1
c1_xy	89	1	-1
c1_xy	110	1	-1
c1_xy	88	1	-1
c1_xy	100	1	-1
c1_xy	103	1	-1
c1_xy	44	1	-1
c1_xy	104	1	-1
c1_xy	74	1	-1
c1_xy	108	1	-1
c1_xy	97	1	-1
c1_xy	121	1	-1
c1_xy	135	1	-1
c1_xy	118	1	-1
c1_xy	104	1	-1
c1_xy	120	1	-1
c1_xy	125	1	-1
c1_xy	107	1	-1
c1_xy	114	1	-1
c1_xy	104	1	-1
c1_xy	115	1	-1
c1_xy	112	0	0.433108
c1_xy	119	1	-1
c1_xy	119	1	-1
c1_xy	139	1	-1
c1_xy	125	1	-1
c1_xy	47	1	-1
c1_xy	98	1	-1
c1_xy	84	1	-1
c1_xy	122	1	-1
c1_xy	83	1	-1
c1_xy	112	0	0.256306
c1_xy	99	0	0.213482
c1_xy	102	0	0.165362
c1_xy	123	1	-1
c1_xy	87	1	-1
c1_xy	114	1	-1
c1_xy	115	1	-1
c1_xy	89	1	-1
c1_xy	81	1	-1
c1_xy	125	1	-1
c1_xy	93	1	-1
c1_xy	111	1	-1
c1_xy	122	0	0.239933
c1_xy	125	1	-1
c1_xy	148	1	-1
c1_xy	110	1	-1
c1_xy	53	1	-1
c1_xy	119	1	-1
c1_xy	117	1	-1
c1_xy	121	1	-1
c1_xy	94	0	0.263528
c1_xy	73	0	0.432139
c1_xy	91	1	-1
c1_xy	123	1	-1
c1_xy	110	1	-1
c1_xy	90	1	-1
c1_xy	150	1	-1
c1_xy	62	1	-1
c1_xy	92	1	-1
c1_xy	41	1	-1
c1_xy	95	1	-1
c1_xy	99	1	-1
c1_xy	82	0	0.15857
c1_xy	79	1	-1
c1_xy	103	1	-1
c1_xy	64	1	-1
